test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.cli.HelpFormatterTest::testPrintWrapped,org.apache.commons.cli.HelpFormatterTest,testPrintWrapped,expected,61,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintWrapped,org.apache.commons.cli.HelpFormatterTest,testPrintWrapped,expected,66,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintWrapped,org.apache.commons.cli.HelpFormatterTest,testPrintWrapped,expected,78,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintWrapped,org.apache.commons.cli.HelpFormatterTest,testPrintWrapped,expected,87,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintWrapped,org.apache.commons.cli.HelpFormatterTest,testPrintWrapped,expected,94,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptions,org.apache.commons.cli.HelpFormatterTest,testPrintOptions,expected,111,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptions,org.apache.commons.cli.HelpFormatterTest,testPrintOptions,expected,118,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptions,org.apache.commons.cli.HelpFormatterTest,testPrintOptions,expected,125,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptions,org.apache.commons.cli.HelpFormatterTest,testPrintOptions,expected,132,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptions,org.apache.commons.cli.HelpFormatterTest,testPrintOptions,expected,143,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testAutomaticUsage,org.apache.commons.cli.HelpFormatterTest,testAutomaticUsage,expected,181,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testAutomaticUsage,org.apache.commons.cli.HelpFormatterTest,testAutomaticUsage,expected,189,Virtual_Pass
org.apache.commons.cli.bug.BugCLI162Test::testLongLineChunking,org.apache.commons.cli.bug.BugCLI162Test,testLongLineChunking,expected,261,Virtual_Pass
